Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2019-10-09,1371.8,1376.0,1334.0,1336.55,1136102.0,-2.2,1334.049999999981,1355.171818181887,1389.86,0.0,0.04,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-10-10,1336.0,1369.45,1323.0,1358.85,609318.0,1.7,1344.500000000031,1342.8827272727322,1386.9,0.0,-0.03,1334.049999999981,1457.550000000173,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2019-10-11,1364.15,1382.0,1361.2,1365.9,372552.0,0.5,1356.8200000001605,1334.7518181817795,1384.9,0.0,-0.07,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-14,1370.05,1384.8,1359.0,1362.25,371171.0,-0.3,1362.2800000001153,1332.4109090909224,1382.75,0.0,-0.11,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-15,1369.0,1389.55,1351.55,1379.25,399563.0,1.2,1378.3200000000325,1345.4927272726618,1382.41,0.0,-0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,Cls_Crs_Abv_F618
2019-10-16,1380.0,1384.9,1358.05,1360.9,562026.0,-1.3,1368.9200000001215,1350.9463636364535,1380.36,0.0,-0.13,0.0,0.0,1378.3200000000325,1486.4199999999983,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-17,1361.0,1374.85,1353.0,1357.2,1002807.0,-0.3,1361.3499999999044,1358.7409090908836,1378.16,0.0,-0.17,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-18,1360.0,1378.0,1344.0,1351.5,826406.0,-0.4,1353.5099999999766,1359.8218181818238,1375.62,0.0,-0.2,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2019-10-22,1360.5,1382.0,1344.05,1350.2,1264508.0,-0.1,1346.310000000065,1357.6654545454367,1373.2,0.0,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-10-23,1358.65,1362.4,1321.0,1325.25,803210.0,-1.8,1333.350000000004,1347.4827272727462,1368.63,0.0,-0.29,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-10-24,1335.0,1367.95,1331.5,1362.8,544438.0,2.8,1346.380000000237,1346.6045454545365,1368.08,0.0,-0.25,1333.350000000004,1334.049999999981,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Blw_Reg10,
