Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,436.5,437.38,432.76,433.5,184836.0,,0.0,0.0,433.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,432.9,438.5,432.9,435.07,550593.0,0.4,0.0,0.0,434.32,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,434.38,446.88,431.78,445.64,1255793.0,2.4,0.0,0.0,438.48,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,446.89,447.56,433.58,439.74,1387291.0,-1.3,0.0,0.0,438.84,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,439.88,440.74,430.84,432.14,964211.0,-1.7,437.608,0.0,437.22,,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,432.62,434.38,427.62,428.51,1123799.0,-0.8,430.89599999999996,0.0,435.38,0.0,-0.07,0.0,0.0,437.608,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,430.0,435.25,427.23,431.35,1573851.0,0.7,427.51399999999995,0.0,434.62,0.0,-0.09,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,436.25,446.88,431.0,443.9,3782272.0,2.9,436.6340000000002,0.0,436.23,1.0,0.01,427.51399999999995,0.0,0.0,0.0,443.9,429.9,0.0,,0.0,0.0,Price_Abv_Supp,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2014-01-13,447.75,459.38,447.75,458.12,2139989.0,3.2,452.2739999999996,0.0,439.74,2.0,0.17,0.0,0.0,0.0,0.0,,,439.32782999999995,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-14,455.62,461.88,455.06,460.84,928229.0,0.6,462.8299999999998,450.9694545454549,442.92,3.0,0.3,0.0,0.0,0.0,0.0,,,451.84,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-15,461.91,465.54,460.12,464.0,2141268.0,0.7,468.0899999999997,457.47981818181825,445.92,4.0,0.42,0.0,0.0,0.0,0.0,,,454.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-16,462.38,467.18,461.7,465.63,2201029.0,0.4,468.3660000000007,463.20363636363635,448.61,5.0,0.51,0.0,0.0,0.0,0.0,,,455.63,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-17,466.12,470.58,465.0,466.22,3208487.0,0.1,467.1599999999995,469.5783636363635,450.91,6.0,0.58,0.0,0.0,468.3660000000007,437.608,,,456.22,,0.0,0.0,0.0,Close_GT_20EMA,Cross_Down,
2014-01-20,464.0,470.0,463.06,468.66,1220243.0,0.5,468.6420000000001,474.49345454545454,453.16,7.0,0.63,467.1599999999995,427.51399999999995,0.0,0.0,,,458.66,,0.0,0.0,Price_Crs_Abv_Supp,Close_GT_20EMA,Reg5_Blw_Reg10,
2014-01-21,468.75,471.25,464.8,469.8,1512808.0,0.2,469.7880000000003,476.70490909090927,455.2,8.0,0.67,0.0,0.0,0.0,0.0,,,459.8,,0.0,0.0,Price_Crs_Abv_Supp,Close_GT_20EMA,Reg5_Blw_Reg10,
2014-01-22,467.65,472.25,467.5,470.74,846220.0,0.2,470.9700000000003,476.460909090909,457.05,9.0,0.72,0.0,0.0,0.0,0.0,,,460.74,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Blw_Reg10,
