Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,230.0,232.5,229.35,230.8,538938.0,,0.0,0.0,230.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,229.5,235.95,225.1,226.35,1570396.0,-1.9,0.0,0.0,228.46,,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,226.0,228.75,224.0,227.4,818984.0,0.5,0.0,0.0,228.07,,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,228.0,230.3,225.55,227.8,497192.0,0.2,0.0,0.0,227.99,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,230.0,230.9,224.8,226.05,713955.0,-0.8,226.07000000000002,0.0,227.52,,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,226.9,226.95,222.1,222.75,878308.0,-1.5,224.3599999999999,0.0,226.52,0.0,-0.08,0.0,0.0,226.07000000000002,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,225.15,227.45,221.4,223.85,1126716.0,0.5,223.13999999999993,0.0,226.01,0.0,-0.09,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,224.0,227.25,219.0,220.25,983757.0,-1.6,220.68000000000006,0.0,225.02,0.0,-0.14,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,221.0,223.4,214.1,221.1,1253786.0,0.4,220.31999999999982,0.0,224.39,0.0,-0.15,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,221.25,222.4,220.0,221.0,364394.0,-0.0,220.53999999999974,219.93909090909102,223.88,0.0,-0.16,220.31999999999982,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-15,221.15,222.25,216.15,218.05,1060362.0,-1.3,218.67999999999998,218.8427272727274,223.05,0.0,-0.2,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-16,218.05,219.7,216.65,218.2,809129.0,0.1,218.29000000000022,217.6036363636364,222.39,0.0,-0.23,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-01-17,216.7,220.75,216.55,217.05,645915.0,-0.5,216.89999999999984,216.62181818181816,221.69,0.0,-0.26,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-20,216.1,217.95,215.0,216.5,392820.0,-0.3,216.15999999999983,216.0945454545453,221.03,0.0,-0.3,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-21,217.0,220.3,216.1,217.8,875408.0,0.6,217.08000000000015,216.28272727272747,220.64,0.0,-0.29,216.15999999999983,220.31999999999982,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-22,217.2,219.25,216.25,217.35,656092.0,-0.2,217.1900000000001,216.10545454545456,220.24,0.0,-0.29,217.08000000000015,216.15999999999983,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-23,216.75,227.4,216.2,225.35,2570554.0,3.7,222.3000000000003,219.20636363636376,220.84,1.0,-0.14,217.1900000000001,217.08000000000015,0.0,0.0,225.35,218.35,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2014-01-24,226.4,227.9,218.0,218.7,2042034.0,-3.0,221.52999999999997,219.20818181818188,220.59,0.0,-0.13,0.0,0.0,222.3000000000003,226.07000000000002,,218.35,0.0,,-3101.0,96693.350097,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-01-27,217.0,218.0,212.35,215.85,830741.0,-1.3,218.49999999999977,218.4799999999999,220.06,0.0,-0.17,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-28,216.5,218.6,214.95,217.0,440878.0,0.5,216.81000000000017,218.41545454545442,219.73,0.0,-0.19,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-29,218.4,219.0,212.0,214.65,1075952.0,-1.1,213.68999999999986,217.16727272727258,219.18,0.0,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-30,210.0,224.4,202.45,222.8,5930481.0,3.8,219.2,218.9500000000001,219.56,1.0,-0.11,213.68999999999986,217.1900000000001,0.0,0.0,222.8,215.8,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Cross_Abv_20EMA,Cross_Up,
2014-01-31,222.8,223.5,216.65,221.55,1223691.0,-0.6,221.8099999999999,219.82,219.77,2.0,-0.06,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-02-03,220.15,227.5,218.65,219.95,1428280.0,-0.7,221.7499999999993,219.78181818181815,219.79,3.0,-0.05,0.0,0.0,221.8099999999999,222.3000000000003,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-02-04,218.7,225.9,217.1,221.75,1093372.0,0.8,222.41000000000008,220.4372727272727,220.0,4.0,-0.02,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-02-05,221.2,224.0,219.0,220.9,545189.0,-0.4,220.67000000000004,220.49363636363637,220.09,5.0,-0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-02-06,221.9,226.2,219.35,225.55,977396.0,2.1,223.72999999999985,223.56272727272747,220.65,6.0,0.06,220.67000000000004,213.68999999999986,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Cur_Res,Close_GT_20EMA,Reg5_Abv_Reg10,
