Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,1090.05,1092.25,1075.55,1076.65,264976.0,,0.0,0.0,1076.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,1083.0,1094.5,1078.08,1083.5,863474.0,0.6,0.0,0.0,1080.25,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,1082.35,1114.55,1073.62,1111.1,1309087.0,2.5,0.0,0.0,1091.58,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,1114.5,1122.0,1098.5,1119.8,1155905.0,0.8,0.0,0.0,1099.72,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,1120.0,1128.22,1099.5,1103.08,1448743.0,-1.5,1116.658,0.0,1100.54,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,1106.0,1122.0,1105.0,1116.32,1275010.0,1.2,1118.2839999999997,0.0,1103.87,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-09,1114.38,1127.75,1111.05,1120.97,1291103.0,0.4,1117.5059999999994,0.0,1107.1,2.0,0.12,0.0,0.0,1118.2839999999997,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-10,1130.0,1154.9,1117.5,1140.45,1684667.0,1.7,1131.9620000000002,0.0,1112.86,3.0,0.18,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-13,1142.5,1192.0,1142.5,1184.38,1907158.0,3.9,1170.3859999999993,0.0,1124.34,4.0,0.3,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-01-14,1186.0,1192.4,1160.0,1163.38,1487482.0,-1.8,1176.6059999999998,1166.9692727272727,1130.22,5.0,0.33,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
